,format,game_num,game_string,game_id,player_id,player_name,alignment_type,win,first_hit,last_hit,num_hits,death,inactive,role,secondary_role
4311,AG,6.0,AG6,152,33,Dalinar,G,L,7.0,7.0,1.0,E,,,
4312,AG,6.0,AG6,152,254,xinoehp512,G,L,2.0,4.0,2.0,F,,,
4313,AG,6.0,AG6,152,260,Rathmaskal,G,L,3.0,3.0,1.0,E,,,
4314,AG,6.0,AG6,152,182,_Stick_,E,W,3.0,3.0,3.0,V,,,
4315,AG,6.0,AG6,152,270,Lumgol,E,W,1.0,1.0,1.0,X,,,
4316,AG,6.0,AG6,152,201,DeTess,E,W,6.0,6.0,1.0,X,,,
4317,AG,6.0,AG6,152,257,Snipexe,G,L,7.0,7.0,1.0,X,,,
4318,AG,6.0,AG6,152,251,Cadmium Compounder,E,W,,,0.0,S,,,
4319,AG,6.0,AG6,152,32,A Joe in the Bush,E,W,4.0,4.0,1.0,V,,,
4320,AG,6.0,AG6,152,128,STINK,G,L,6.0,6.0,1.0,F,,,
4321,AG,6.0,AG6,152,168,Young Bard,G,L,4.0,4.0,1.0,X,,,
4322,AG,6.0,AG6,152,141,Elkanah,G,L,2.0,2.0,1.0,E,,,
4323,AG,6.0,AG6,152,112,Burnt Spaghetti,G,L,,,0.0,S,,,
4324,AG,6.0,AG6,152,77,Seonid,,,,,,,,Spec,
4325,QF,42.0,QF42,153,141,Elkanah,G,W,3.0,4.0,2.0,E,,,
4326,QF,42.0,QF42,153,147,Kynedath,G,W,,,0.0,S,,,
4327,QF,42.0,QF42,153,290,The_God_King,E,L,,,0.0,S,,,
4328,QF,42.0,QF42,153,217,StrikerEZ,G,W,,,0.0,S,,,
4329,QF,42.0,QF42,153,251,Cadmium Compounder,G,W,1.0,4.0,3.0,E,,,
4330,QF,42.0,QF42,153,291,Feruchemical Skybreaker,G,W,,,0.0,S,,,
4331,QF,42.0,QF42,153,292,Zillah,G,W,,,0.0,S,,,
4332,QF,42.0,QF42,153,250,Kidpen,E,L,1.0,1.0,1.0,X,,,
4333,QF,42.0,QF42,153,260,Rathmaskal,G,W,,,0.0,S,,,
4334,QF,42.0,QF42,153,236,Devotary of Spontaneity,E,L,4.0,4.0,1.0,X,,,
4335,QF,42.0,QF42,153,278,Butt Ad Venture,G,W,2.0,2.0,1.0,X,,,
4336,QF,42.0,QF42,153,201,DeTess,G,W,3.0,3.0,1.0,X,,,
4337,MR,40.0,MR40,154,147,Kynedath,G,W,4.0,4.0,1.0,E,,,
4338,MR,40.0,MR40,154,292,Zillah,G,W,5.0,5.0,1.0,E,,,
4339,MR,40.0,MR40,154,141,Elkanah,G,W,3.0,3.0,1.0,E,,,
4340,MR,40.0,MR40,154,250,Kidpen,G,W,2.0,2.0,1.0,X,,,
4341,MR,40.0,MR40,154,260,Rathmaskal,G,W,,,0.0,S,,,
4342,MR,40.0,MR40,154,217,StrikerEZ,G,W,5.0,5.0,1.0,S,,,
4343,MR,40.0,MR40,154,65,Araris Valerian,E,L,4.0,4.0,1.0,X,,,
4344,MR,40.0,MR40,154,290,The_God_King,G,W,2.0,2.0,1.0,E,,,
4345,MR,40.0,MR40,154,254,xinoehp512,G,W,3.0,3.0,1.0,X,,,
4346,MR,40.0,MR40,154,285,Coda,G,W,1.0,1.0,1.0,X,,,
4347,MR,40.0,MR40,154,241,Fifth Scholar,E,L,5.0,5.0,1.0,X,,,
4348,MR,40.0,MR40,154,289,Abstrusity,E,L,6.0,6.0,1.0,X,,,
4349,MR,40.0,MR40,154,237,shanerockes,G,W,1.0,1.0,1.0,E,,,
4350,MR,40.0,MR40,154,45,Sart,G,W,3.0,3.0,1.0,E,,,
4351,MR,40.0,MR40,154,137,Arraenae,,,,,,,,Spec,
4352,MR,40.0,MR40,154,168,Young Bard,,,,,,,,Spec,
4353,LG,63.0,LG63,155,147,Kynedath,G,L,1.0,1.0,1.0,E,,,
4354,LG,63.0,LG63,155,254,xinoehp512,G,L,6.0,6.0,1.0,X,,,
4355,LG,63.0,LG63,155,278,Butt Ad Venture,E,W,2.0,2.0,1.0,X,,,
4356,LG,63.0,LG63,155,141,Elkanah,G,L,5.0,5.0,1.0,E,,,
4357,LG,63.0,LG63,155,285,Coda,G,L,7.0,7.0,1.0,X,,,
4358,LG,63.0,LG63,155,20,Alvron,G,L,7.0,7.0,1.0,E,,,
4359,LG,63.0,LG63,155,260,Rathmaskal,E,W,,,0.0,S,,,
4360,LG,63.0,LG63,155,237,shanerockes,E,W,5.0,5.0,1.0,X,,,
4361,LG,63.0,LG63,155,290,The_God_King,G,L,3.0,3.0,1.0,E,,,
4362,LG,63.0,LG63,155,253,Elandera,E,W,3.0,3.0,1.0,X,,,
4363,LG,63.0,LG63,155,250,Kidpen,G,L,4.0,4.0,1.0,E,,,
4364,LG,63.0,LG63,155,168,Young Bard,G,L,4.0,4.0,1.0,X,,,
4365,LG,63.0,LG63,155,289,Abstrusity,G,L,8.0,8.0,1.0,X,,,
4366,LG,63.0,LG63,155,292,Zillah,G,L,6.0,6.0,1.0,E,,,
4367,LG,63.0,LG63,155,293,Experience,G,L,1.0,1.0,1.0,X,,,
4368,QF,43.0,QF43,156,293,Experience,G,L,7.0,7.0,1.0,X,,,
4369,QF,43.0,QF43,156,253,Elandera,G,L,6.0,6.0,1.0,X,,,
4370,QF,43.0,QF43,156,254,xinoehp512,G,L,1.0,1.0,1.0,E,,,
4371,QF,43.0,QF43,156,294,Ironfire,G,L,5.0,5.0,1.0,E,,,
4372,QF,43.0,QF43,156,236,Devotary of Spontaneity,G,L,2.0,2.0,1.0,E,,,
4373,QF,43.0,QF43,156,292,Zillah,G,L,7.0,7.0,1.0,E,,,
4374,QF,43.0,QF43,156,147,Kynedath,E,W,,,0.0,S,,,
4375,QF,43.0,QF43,156,290,The_God_King,E,W,4.0,4.0,1.0,X,,,
4376,QF,43.0,QF43,156,237,shanerockes,G,L,3.0,3.0,1.0,?,,,
4377,QF,43.0,QF43,156,260,Rathmaskal,G,L,3.0,3.0,1.0,X,,,
4378,QF,43.0,QF43,156,45,Sart,G,L,3.0,3.0,1.0,E,,,
4379,QF,43.0,QF43,156,201,DeTess,G,L,4.0,4.0,1.0,E,,,
4380,QF,43.0,QF43,156,32,A Joe in the Bush,G,L,1.0,1.0,1.0,X,,,
4381,QF,43.0,QF43,156,156,Straw,G,L,5.0,5.0,1.0,X,,,
4382,QF,43.0,QF43,156,217,StrikerEZ,G,L,2.0,2.0,1.0,X,,,
4383,QF,43.0,QF43,156,128,STINK,E,W,5.0,5.0,1.0,?,,,
4384,LG,64.0,LG64,157,293,Experience,G,W,,,0.0,S,,,
4385,LG,64.0,LG64,157,156,Straw,M,L,6.0,6.0,1.0,V,,,
4386,LG,64.0,LG64,157,250,Kidpen,G,W,5.0,5.0,1.0,M,,,
4387,LG,64.0,LG64,157,32,A Joe in the Bush,G,W,2.0,2.0,1.0,M,,,
4388,LG,64.0,LG64,157,285,Coda,G,W,4.0,4.0,1.0,X,,,
4389,LG,64.0,LG64,157,217,StrikerEZ,G,W,3.0,3.0,1.0,X,,,
4390,LG,64.0,LG64,157,147,Kynedath,G,W,3.0,3.0,1.0,M,,,
4391,LG,64.0,LG64,157,253,Elandera,G,W,5.0,5.0,1.0,X,,,
4392,LG,64.0,LG64,157,292,Zillah,G,W,,6.0,0.0,I,Y,,
4393,LG,64.0,LG64,157,254,xinoehp512,G,W,4.0,4.0,1.0,M,,,
4394,LG,64.0,LG64,157,294,Ironfire,E,L,,3.0,0.0,I,Y,,
4395,LG,64.0,LG64,157,45,Sart,G,W,,,0.0,S,,,
4396,LG,64.0,LG64,157,141,Elkanah,E,L,1.0,1.0,1.0,X,,,
4397,LG,64.0,LG64,157,241,Fifth Scholar,G,W,1.0,1.0,1.0,M,,,
4398,LG,64.0,LG64,157,290,The_God_King,G,W,2.0,2.0,1.0,X,,,
4399,LG,64.0,LG64,157,202,Shqueeves,G,W,6.0,6.0,1.0,X,,,
4400,MR,41.0,MR41,158,236,Devotary of Spontaneity,G,,4.0,4.0,1.0,E,,,
4401,MR,41.0,MR41,158,147,Kynedath,E,,,,,,,,
4402,MR,41.0,MR41,158,293,Experience,G,,5.0,5.0,1.0,?,,,
4403,MR,41.0,MR41,158,199,Hemalurgic Headshot,G,,,,,,,,
4404,MR,41.0,MR41,158,260,Rathmaskal,G,,,,,,,,
4405,MR,41.0,MR41,158,254,xinoehp512,G,,,,,,,,
4406,MR,41.0,MR41,158,292,Zillah,G,,,,,,,,
4407,MR,41.0,MR41,158,290,The_God_King,G,,3.0,3.0,1.0,?,,,
4408,MR,41.0,MR41,158,267,Furamirionind,G,,2.0,2.0,1.0,E,,,
4409,MR,41.0,MR41,158,253,Elandera,G,,5.0,5.0,1.0,?,,,
4410,MR,41.0,MR41,158,141,Elkanah,G,,3.0,3.0,1.0,?,,,
4411,MR,41.0,MR41,158,285,Coda,G,,1.0,1.0,1.0,V,,,
4412,MR,41.0,MR41,158,156,Straw,G,,5.0,5.0,1.0,?,,,
4413,,,,159,295,,,,,,,,,,
4414,,,,159,295,,,,,,,,,,
4415,,,,159,295,,,,,,,,,,
4416,LG,65.0,LG65,160,105,Haelbarde,E,L,4.0,4.0,1.0,V,,,
4417,LG,65.0,LG65,160,253,Elandera,G,W,5.0,5.0,1.0,O,,,
4418,LG,65.0,LG65,160,112,Burnt Spaghetti,G,W,6.0,6.0,2.0,O,,,
4419,LG,65.0,LG65,160,201,DeTess,G,W,3.0,3.0,1.0,O,,,
4420,LG,65.0,LG65,160,141,Elkanah,G,W,6.0,6.0,1.0,X,,,
4421,LG,65.0,LG65,160,156,Straw,G,W,5.0,5.0,1.0,O,,,
4422,LG,65.0,LG65,160,254,xinoehp512,G,W,4.0,4.0,2.0,O,,,
4423,LG,65.0,LG65,160,296,Lord_Silberfarben,G,W,4.0,4.0,1.0,N,,,
4424,LG,65.0,LG65,160,285,Coda,G,W,3.0,3.0,1.0,O,,,
4425,LG,65.0,LG65,160,297,Karnage,G,W,6.0,6.0,1.0,F,,,
4426,LG,65.0,LG65,160,199,Hemalurgic Headshot,G,W,1.0,1.0,1.0,O,,,
4427,LG,65.0,LG65,160,217,StrikerEZ,G,W,2.0,2.0,1.0,O,,,
4428,LG,65.0,LG65,160,270,Lumgol,G,W,2.0,2.0,1.0,O,,,
4429,LG,65.0,LG65,160,293,Experience,E,L,6.0,6.0,1.0,V,,,
4430,LG,65.0,LG65,160,236,Devotary of Spontaneity,G,W,6.0,6.0,2.0,O,,,
4431,LG,65.0,LG65,160,251,Cadmium Compounder,G,W,4.0,4.0,1.0,O,,,
4432,LG,65.0,LG65,160,45,Sart,G,W,1.0,1.0,1.0,O,,,
4433,LG,65.0,LG65,160,267,Furamirionind,G,W,5.0,5.0,1.0,O,,,
4434,LG,65.0,LG65,160,292,Zillah,G,W,4.0,4.0,1.0,N,,,
4435,LG,65.0,LG65,160,65,Araris Valerian,G,W,6.0,6.0,1.0,F,,,
4436,LG,65.0,LG65,160,260,Rathmaskal,G,W,6.0,6.0,1.0,N,,,
4437,LG,65.0,LG65,160,128,STINK,E,L,4.0,4.0,1.0,O,,,
4438,LG,65.0,LG65,160,147,Kynedath,G,W,5.0,5.0,1.0,N,,,
4439,LG,65.0,LG65,160,234,Walin,E,L,4.0,4.0,1.0,V,,,
4440,LG,65.0,LG65,160,245,GreenRover,E,L,5.0,5.0,1.0,O,,,
4441,LG,65.0,LG65,160,168,Young Bard,E,L,3.0,3.0,1.0,O,,,
4442,LG,65.0,LG65,160,126,TheMightyLopen,E,L,5.0,6.0,2.0,V,,,
4443,LG,65.0,LG65,160,290,The_God_King,,,,,,,,Spec,
4444,LG,65.0,LG65,160,108,Orlok Tsubodai,,,,,,,,Spec,
4445,QF,44.0,QF44,161,254,xinoehp512,G,L,1.0,1.0,1.0,E,,,
4446,QF,44.0,QF44,161,297,Karnage,G,L,6.0,6.0,1.0,X,,,
4447,QF,44.0,QF44,161,217,StrikerEZ,G,L,2.0,2.0,1.0,X,,,
4448,QF,44.0,QF44,161,141,Elkanah,G,L,5.0,5.0,1.0,X,,,
4449,QF,44.0,QF44,161,290,The_God_King,G,L,,,0.0,S,,,
4450,QF,44.0,QF44,161,253,Elandera,G,L,2.0,2.0,1.0,E,,,
4451,QF,44.0,QF44,161,296,Lord_Silberfarben,G,L,,,0.0,S,,,
4452,QF,44.0,QF44,161,211,BrightnessRadiant,G,L,4.0,4.0,1.0,E,,,
4453,QF,44.0,QF44,161,147,Kynedath,G,L,3.0,3.0,1.0,E,,,
4454,QF,44.0,QF44,161,250,Kidpen,G,L,7.0,7.0,1.0,X,,,
4455,QF,44.0,QF44,161,32,A Joe in the Bush,G,L,6.0,6.0,1.0,F,,,
4456,QF,44.0,QF44,161,139,Elbereth,E,W,,,0.0,S,,,
4457,QF,44.0,QF44,161,298,The_Archivist,E,W,,,0.0,I,Y,,
4458,QF,44.0,QF44,161,299,Mist,G,L,3.0,3.0,1.0,X,,,
4459,QF,44.0,QF44,161,45,Sart,E,W,,,0.0,S,,,
4460,QF,44.0,QF44,161,292,Zillah,E,W,,,0.0,S,,,
4461,QF,44.0,QF44,161,251,Cadmium Compounder,G,L,6.0,7.0,2.0,E,,,
4462,QF,44.0,QF44,161,198,Drake Marshall,G,L,8.0,8.0,1.0,X,,,
4463,QF,44.0,QF44,161,129,Amanuensis,G,L,,,0.0,I,Y,,
4464,QF,44.0,QF44,161,137,Arraenae,E,W,1.0,1.0,1.0,X,,,
4465,QF,44.0,QF44,161,219,Megasif,G,L,8.0,8.0,1.0,E,,,
4466,QF,44.0,QF44,161,267,Furamirionind,G,L,5.0,5.0,1.0,E,,,
4467,MR,42.0,MR42,162,156,Straw,E,W,2.0,2.0,1.0,X,,Role Cop,
4468,MR,42.0,MR42,162,296,Lord_Silberfarben,E,W,7.0,7.0,1.0,X,,Roleblock,
4469,MR,42.0,MR42,162,254,xinoehp512,G,L,4.0,10.0,2.0,E,,Double Life,
4470,MR,42.0,MR42,162,141,Elkanah,G,L,3.0,3.0,1.0,X,,Vote Cancel,
4471,MR,42.0,MR42,162,293,Experience,E,W,9.0,9.0,1.0,X,,Doctor,
4472,MR,42.0,MR42,162,300,Shard of Reading,E,W,6.0,6.0,1.0,X,,Vote Cancel,
4473,MR,42.0,MR42,162,285,Coda,E,W,,,,S,,Misc,
4474,MR,42.0,MR42,162,147,Kynedath,G,L,7.0,7.0,1.0,E,,Role Cop,
4475,MR,42.0,MR42,162,301,Matrim's_Dice,G,L,10.0,10.0,1.0,E,,Jack of All Trades,
4476,MR,42.0,MR42,162,292,Zillah,G,L,10.0,10.0,1.0,X,,Role Cop,
4477,MR,42.0,MR42,162,298,The_Archivist,G,L,11.0,11.0,1.0,X,,Kill,
4478,MR,42.0,MR42,162,297,Karnage,G,L,1.0,3.0,3.0,M,,Alignment Cop,
4479,MR,42.0,MR42,162,217,StrikerEZ,G,L,2.0,2.0,1.0,F,,Jack of All Trades,
4480,MR,42.0,MR42,162,299,Mist,E,W,,,,S,,Redirect,
4481,MR,42.0,MR42,162,302,Emi,G,L,11.0,11.0,1.0,E,,Action Cop,
4482,MR,42.0,MR42,162,211,BrightnessRadiant,E,W,,,,S,,Misc,
4483,MR,42.0,MR42,162,236,Devotary of Spontaneity,G,L,7.0,7.0,1.0,M,,Action Cop,
4484,MR,42.0,MR42,162,290,The_God_King,G,L,,,,S,,Roleblock,
4485,MR,42.0,MR42,162,248,The Young Pyromancer,E,W,5.0,5.0,1.0,X,,Action Cop,
4486,MR,42.0,MR42,162,108,Orlok Tsubodai,G,L,2.0,2.0,1.0,E,,Role Cop,
4487,MR,42.0,MR42,162,137,Arraenae,G,L,3.0,3.0,1.0,E,,Misc,
4488,MR,42.0,MR42,162,303,Dot,G,L,,,0.0,I,Y,Misc,
4489,MR,42.0,MR42,162,304,Hammond42,G,L,,,0.0,I,Y,Double Life,
4490,MR,42.0,MR42,162,199,Hemalurgic Headshot,G,L,4.0,4.0,1.0,X,,Redirect,
4491,MR,42.0,MR42,162,12,little wilson,G,L,6.0,6.0,1.0,E,,Vote Change,
4492,MR,42.0,MR42,162,201,DeTess,G,L,5.0,8.0,2.0,M,,Double Life,
4493,MR,42.0,MR42,162,163,Bugsy,M,L,4.0,8.0,3.0,X,,Serial Killer,
4494,MR,42.0,MR42,162,267,Furamirionind,E,W,2.0,2.0,1.0,V,,Misc,
4495,MR,42.0,MR42,162,65,Araris Valerian,G,L,1.0,1.0,1.0,E,,Misc,
4496,MR,42.0,MR42,162,45,Sart,G,L,8.0,8.0,1.0,E,,Vote Cancel,
4497,MR,42.0,MR42,162,305,TJ,G,L,6.0,6.0,1.0,E,,Misc,
4498,MR,42.0,MR42,162,219,Megasif,G,L,8.0,9.0,2.0,E,,Double Life,
4499,MR,42.0,MR42,162,253,Elandera,,,,,,,,Spec,
4500,MR,42.0,MR42,162,20,Alvron,,,,,,,,Spec,
4501,MR,42.0,MR42,162,168,Young Bard,,,,,,,,Spec,
4502,MR,42.0,MR42,162,214,xxGaea,,,,,,,,Spec,
4503,LG,66.0,LG66,163,297,Karnage,G,W,,,0.0,S,,PM Spy,
4504,LG,66.0,LG66,163,296,Lord_Silberfarben,G,W,,,0.0,P,,Vote Cancel,Vote Protection
4505,LG,66.0,LG66,163,253,Elandera,G,W,4.0,4.0,1.0,E,,Vote Cancel,Vote Protection
4506,LG,66.0,LG66,163,141,Elkanah,G,W,3.0,3.0,1.0,E,,Roleblock,
4507,LG,66.0,LG66,163,248,The Young Pyromancer,E,L,6.0,6.0,1.0,M,,Action Tineye,Action Cop
4508,LG,66.0,LG66,163,300,Shard of Reading,G,W,2.0,2.0,1.0,E,,Roleblock,Roleblock Immune
4509,LG,66.0,LG66,163,293,Experience,G,W,3.0,3.0,1.0,X,,Doctor,Double Life
4510,LG,66.0,LG66,163,306,Lahilt,G,W,,,0.0,S,,Target Cop,Action Immune
4511,LG,66.0,LG66,163,277,Ventyl,E,L,4.0,4.0,1.0,X,,Roleblock,
4512,LG,66.0,LG66,163,285,Coda,G,W,1.0,1.0,1.0,X,,Action Cop,Kill
4513,LG,66.0,LG66,163,301,Matrim's_Dice,G,W,3.0,3.0,1.0,F,,Extra Action,Cop
4514,LG,66.0,LG66,163,305,TJ,G,W,,,0.0,S,,Kill,Cop
4515,LG,66.0,LG66,163,302,Emi,G,W,6.0,6.0,1.0,X,,Action Tineye,Extra Action
4516,LG,66.0,LG66,163,254,xinoehp512,E,L,2.0,2.0,1.0,M,,Vote Change,Scan Protection
4517,LG,66.0,LG66,163,250,Kidpen,E,L,5.0,5.0,1.0,V,,Luck Manipulation,
4518,LG,66.0,LG66,163,299,Mist,E,L,6.0,,2.0,X,,Double Life,
4519,LG,66.0,LG66,163,198,Drake Marshall,G,W,2.0,2.0,1.0,X,,Thief,Scan Protection
4520,LG,66.0,LG66,163,65,Araris Valerian,M,L,2.0,2.0,1.0,V,,Serial Killer,Kandra
4521,LG,66.0,LG66,163,236,Devotary of Spontaneity,G,W,1.0,1.0,1.0,E,,Redirect,Action Cop
4522,LG,66.0,LG66,163,147,Kynedath,E,L,4.0,4.0,1.0,V/M,,Doctor,Roleblock Immune
4523,LG,66.0,LG66,163,234,Walin,G,W,5.0,5.0,1.0,X,,Smoker,Bodyguard
4524,LG,66.0,LG66,163,307,Ashbringer,M,L,,,0.0,S,,Serial Killer,
4525,LG,66.0,LG66,163,290,The_God_King,G,W,5.0,5.0,1.0,I,,Smoker,Vote Manip
4526,LG,66.0,LG66,163,174,Magestar,G,W,5.0,,2.0,S,,Action Cop,Double Life
4527,QF,45.0,QF45,164,308,Gears,G,L,3.0,3.0,1.0,E,,,
4528,QF,45.0,QF45,164,301,Matrim's_Dice,G,L,2.0,2.0,1.0,E,,,
4529,QF,45.0,QF45,164,307,Ashbringer,E,W,,,0.0,S,,,
4530,QF,45.0,QF45,164,156,Straw,G,L,,,0.0,S,,,
4531,QF,45.0,QF45,164,309,Vapor,G,L,,,0.0,S,,,
4532,QF,45.0,QF45,164,300,Shard of Reading,G,L,,,0.0,I,Y,,
4533,QF,45.0,QF45,164,299,Mist,G,L,4.0,4.0,1.0,X,,,
4534,QF,45.0,QF45,164,296,Lord_Silberfarben,G,L,1.0,1.0,1.0,X,,,
4535,QF,45.0,QF45,164,305,TJ,G,L,5.0,5.0,1.0,E,,,
4536,QF,45.0,QF45,164,310,The_Truthwatcher,G,L,7.0,7.0,1.0,X,,,
4537,QF,45.0,QF45,164,221,Eternum,E,W,,,0.0,S,,,
4538,QF,45.0,QF45,164,311,Lotus,G,L,7.0,7.0,1.0,E,,,
4539,QF,45.0,QF45,164,248,The Young Pyromancer,G,L,2.0,2.0,1.0,X,,,
4540,QF,45.0,QF45,164,293,Experience,G,L,,,0.0,I,,,
4541,QF,45.0,QF45,164,179,Frozen Mint,E,W,6.0,6.0,1.0,X,,,
4542,QF,45.0,QF45,164,277,Ventyl,G,L,3.0,3.0,1.0,X,,,
4543,QF,45.0,QF45,164,241,Fifth Scholar,E,W,,,0.0,S,,,
4544,QF,45.0,QF45,164,236,Devotary of Spontaneity,G,L,5.0,5.0,1.0,X,,,
4545,QF,45.0,QF45,164,254,xinoehp512,G,L,1.0,1.0,1.0,E,,,
4546,QF,45.0,QF45,164,217,StrikerEZ,G,L,6.0,6.0,1.0,E,,,
4547,QF,45.0,QF45,164,306,Lahilt,G,L,4.0,4.0,1.0,E,,,
4548,QF,45.0,QF45,164,212,Roadwalker,G,L,,,0.0,I,Y,,
4549,LG,67.0,LG67,165,32,A Joe in the Bush,G,L,3.0,3.0,1.0,E,,,
4550,LG,67.0,LG67,165,65,Araris Valerian,E,W,,,0.0,S,,,
4551,LG,67.0,LG67,165,307,Ashbringer,G,L,2.0,2.0,1.0,E,,,
4552,LG,67.0,LG67,165,236,Devotary of Spontaneity,G,L,,,0.0,S,,,
4553,LG,67.0,LG67,165,139,Elbereth,G,L,4.0,4.0,1.0,E,Y,,
4554,LG,67.0,LG67,165,221,Eternum,G,L,3.0,3.0,1.0,X,,,
4555,LG,67.0,LG67,165,241,Fifth Scholar,G,L,,,0.0,I,Y,,
4556,LG,67.0,LG67,165,179,Frozen Mint,E,W,,,0.0,S,,,
4557,LG,67.0,LG67,165,308,Gears,G,L,4.0,4.0,1.0,X,,,
4558,LG,67.0,LG67,165,312,Illwei,G,L,,,0.0,S,,,
4559,LG,67.0,LG67,165,147,Kynedath,G,L,,,0.0,S,Y,,
4560,LG,67.0,LG67,165,306,Lahilt,G,L,5.0,5.0,1.0,X,,,
4561,LG,67.0,LG67,165,296,Lord_Silberfarben,E,W,,,0.0,S,,,
4562,LG,67.0,LG67,165,174,Magestar,E,W,,,0.0,S,,,
4563,LG,67.0,LG67,165,301,Matrim's_Dice,G,L,6.0,6.0,1.0,E,,,
4564,LG,67.0,LG67,165,108,Orlok Tsubodai,G,L,7.0,7.0,1.0,X,,,
4565,LG,67.0,LG67,165,45,Sart,G,L,1.0,1.0,1.0,E,,,
4566,LG,67.0,LG67,165,217,StrikerEZ,E,W,1.0,1.0,1.0,X,,,
4567,LG,67.0,LG67,165,248,The Young Pyromancer,G,L,6.0,6.0,1.0,X,,,
4568,LG,67.0,LG67,165,310,The_Truthwatcher,G,L,,,0.0,S,Y,,
4569,LG,67.0,LG67,165,305,TJ,G,L,5.0,5.0,1.0,E,,,
4570,LG,67.0,LG67,165,277,Ventyl,G,L,2.0,2.0,1.0,X,,,
4571,LG,67.0,LG67,165,254,xinoehp512,E,W,,,0.0,S,Y,,
4572,LG,67.0,LG67,165,292,Zillah,E,W,,,0.0,S,Y,,
4573,LG,67.0,LG67,165,237,shanerockes,G,L,,,0.0,S,Y,,
4574,MR,43.0,MR43,166,305,TJ,G,L,,,0.0,S,,,
4575,MR,43.0,MR43,166,308,Gears,G,L,4.0,4.0,1.0,X,,,
4576,MR,43.0,MR43,166,108,Orlok Tsubodai,E,W,,,0.0,S,,,
4577,MR,43.0,MR43,166,217,StrikerEZ,G,L,5.0,5.0,1.0,E,,,
4578,MR,43.0,MR43,166,221,Eternum,G,L,,,0.0,I,Y,,
4579,MR,43.0,MR43,166,299,Mist,G,L,5.0,5.0,1.0,E,,,
4580,MR,43.0,MR43,166,139,Elbereth,G,L,,,0.0,I,Y,,
4581,MR,43.0,MR43,166,309,Vapor,G,L,3.0,3.0,1.0,X,,,
4582,MR,43.0,MR43,166,65,Araris Valerian,G,L,2.0,2.0,1.0,E,,,
4583,MR,43.0,MR43,166,296,Lord_Silberfarben,G,L,2.0,2.0,1.0,X,,,
4584,MR,43.0,MR43,166,112,Burnt Spaghetti,E,W,,,0.0,S,,,
4585,MR,43.0,MR43,166,311,Lotus,G,L,5.0,5.0,1.0,E,,,
4586,MR,43.0,MR43,166,310,The_Truthwatcher,G,L,,,0.0,S,,,
4587,MR,43.0,MR43,166,254,xinoehp512,G,L,5.0,5.0,1.0,X,,,
4588,MR,43.0,MR43,166,306,Lahilt,E,W,5.0,5.0,1.0,V,,,
4589,MR,43.0,MR43,166,198,Drake Marshall,E,W,,,0.0,S,,,
4590,MR,43.0,MR43,166,313,Wind,G,L,3.0,3.0,1.0,E,,,
4591,MR,43.0,MR43,166,236,Devotary of Spontaneity,G,L,4.0,4.0,1.0,E,,,
4592,MR,43.0,MR43,166,156,Straw,,,,,,,,Spec,
4593,MR,43.0,MR43,166,253,Elandera,,,,,,,,Spec,
4594,QF,46.0,QF46,167,307,Ashbringer,G,W,2.0,2.0,1.0,X,,,
4595,QF,46.0,QF46,167,105,Haelbarde,E,L,4.0,4.0,1.0,X,,,
4596,QF,46.0,QF46,167,51,Kasimir,G,W,4.0,4.0,1.0,E,,,
4597,QF,46.0,QF46,167,236,Devotary of Spontaneity,G,W,5.0,5.0,1.0,X,,,
4598,QF,46.0,QF46,167,305,TJ,G,W,3.0,3.0,1.0,E,,,
4599,QF,46.0,QF46,167,296,Lord_Silberfarben,E,L,6.0,6.0,1.0,X,,,
4600,QF,46.0,QF46,167,168,Young Bard,S,W,5.0,5.0,1.0,E,,,
4601,QF,46.0,QF46,167,308,Gears,G,W,2.0,2.0,1.0,E,,,
4602,QF,46.0,QF46,167,156,Straw,G,W,1.0,1.0,1.0,E,,,
4603,QF,46.0,QF46,167,301,Matrim's_Dice,G,W,4.0,4.0,1.0,X,,,
4604,QF,46.0,QF46,167,254,xinoehp512,S,W,2.0,2.0,1.0,X,,,
4605,QF,46.0,QF46,167,299,Mist,S,W,7.0,7.0,1.0,X,,,
4606,QF,46.0,QF46,167,217,StrikerEZ,S,W,6.0,6.0,1.0,X,,,
4607,QF,46.0,QF46,167,248,The Young Pyromancer,G,W,,,0.0,S,,,
4608,QF,46.0,QF46,167,311,Lotus,S,W,1.0,1.0,1.0,X,,,
4609,QF,46.0,QF46,167,198,Drake Marshall,S,W,3.0,3.0,1.0,X,,,
4610,QF,46.0,QF46,167,309,Vapor,G,W,3.0,3.0,1.0,X,,,
4611,QF,46.0,QF46,167,179,Frozen Mint,G,W,1.0,1.0,1.0,X,,,
4612,QF,46.0,QF46,167,45,Sart,G,W,6.0,6.0,1.0,E,,,
4613,QF,46.0,QF46,167,312,Illwei,E,L,7.0,7.0,1.0,X,,,
4614,QF,46.0,QF46,167,141,Elkanah,E,L,5.0,5.0,1.0,X,,,
4615,LG,68.0,LG68,168,308,Gears,G,W,2.0,2.0,1.0,E,,,
4616,LG,68.0,LG68,168,307,Ashbringer,G,W,,,0.0,S,,,
4617,LG,68.0,LG68,168,248,The Young Pyromancer,G,W,2.0,2.0,1.0,X,,,
4618,LG,68.0,LG68,168,314,Teft the mosshead,G,W,,,0.0,I,Y,,
4619,LG,68.0,LG68,168,301,Matrim's_Dice,E,L,5.0,5.0,1.0,X,,,
